priceaed,bedrooms,bathrooms,sizesqft,pricepersqft,community,propertytype,furnishing,constructionstatus,listingdate,latitude,longitude,priceband
390000.0,0.0,1.0,52.0,7500.0,Remraam,Apartment,Unfurnished,Ready,2024-01-22,25.001354,55.248856,<1M
1150000.0,2.0,2.0,51.0,22549.019607843136,Remraam,Apartment,Unfurnished,Ready,2023-12-15,25.001354,55.248856,1–2M
1550000.0,3.0,4.0,65.0,23846.153846153848,Remraam,Apartment,Furnished,Ready,2024-02-15,25.001354,55.248856,1–2M
600000.0,1.0,2.0,125.0,4800.0,Remraam,Apartment,Unfurnished,Ready,2024-02-29,25.001354,55.248856,<1M
1550000.0,3.0,4.0,74.0,20945.945945945947,Remraam,Apartment,Unfurnished,Ready,2024-03-20,25.001354,55.248856,1–2M
850000.0,2.0,2.0,52.0,16346.153846153846,Remraam,Apartment,Unfurnished,Ready,2024-02-12,25.001354,55.248856,<1M
1650000.0,3.0,4.0,66.0,25000.0,Remraam,Apartment,Unfurnished,Ready,2024-04-02,25.001354,55.248856,1–2M
650000.0,1.0,2.0,60.0,10833.333333333334,Remraam,Apartment,Unfurnished,Ready,2024-03-18,25.001354,55.248856,<1M
900000.0,2.0,2.0,60.0,15000.0,Remraam,Apartment,Unfurnished,Ready,2024-03-18,25.001354,55.248856,<1M
750000.0,1.0,2.0,60.0,12500.0,Remraam,Apartment,Unfurnished,Ready,2024-02-28,25.001354,55.248856,<1M
460000.0,0.0,1.0,58.0,7931.0344827586205,Remraam,Apartment,Unfurnished,Ready,2024-01-21,25.001354,55.248856,<1M
830000.0,1.0,2.0,125.0,6640.0,Remraam,Apartment,Unfurnished,Ready,2024-04-05,25.001354,55.248856,<1M
700000.0,1.0,1.0,52.0,13461.538461538461,Remraam,Apartment,Unfurnished,Ready,2023-12-06,25.001354,55.248856,<1M
1200000.0,2.0,2.0,60.0,20000.0,Remraam,Apartment,Unfurnished,Ready,2024-03-27,25.001354,55.248856,1–2M
625000.0,1.0,2.0,65.0,9615.384615384615,Remraam,Apartment,Unfurnished,Ready,2024-03-25,25.001354,55.248856,<1M
1100000.0,2.0,3.0,65.0,16923.076923076922,Remraam,Apartment,Furnished,Ready,2024-04-02,25.001354,55.248856,1–2M
1500000.0,1.0,2.0,273.0,5494.505494505494,Sobha Hartland,Apartment,Unfurnished,Ready,2024-02-27,25.177246,55.307915,1–2M
1240000.0,1.0,1.0,1.0,1240000.0,Sobha Hartland,Apartment,Furnished,Ready,2024-03-25,25.177246,55.307915,1–2M
1030000.0,1.0,1.0,595.0,1731.09243697479,Sobha Hartland,Apartment,Unfurnished,Ready,2024-03-04,25.177246,55.307915,1–2M
1900000.0,1.0,1.0,884.0,2149.3212669683257,Sobha Hartland,Apartment,Unfurnished,Ready,2023-10-05,25.177246,55.307915,1–2M
3450000.0,3.0,3.0,192.0,17968.75,Sobha Hartland,Apartment,Unfurnished,Ready,2024-03-22,25.177246,55.307915,3–5M
1950000.0,2.0,2.0,1.0,1950000.0,Sobha Hartland,Apartment,Unfurnished,Ready,2024-04-02,25.177246,55.307915,1–2M
1700000.0,1.0,2.0,276.0,6159.420289855072,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-02-22,25.177246,55.307915,1–2M
1200000.0,1.0,2.0,1.0,1200000.0,Sobha Hartland,Apartment,Furnished,Ready,2023-11-20,25.177246,55.307915,1–2M
1180000.0,1.0,1.0,1.0,1180000.0,Sobha Hartland,Apartment,Furnished,Ready,2023-12-14,25.177246,55.307915,1–2M
1790000.0,1.0,1.0,2.0,895000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-03-05,25.177246,55.307915,1–2M
1800000.0,1.0,2.0,897.0,2006.6889632107022,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-01-12,25.177246,55.307915,1–2M
1790000.0,1.0,2.0,192.0,9322.916666666666,Sobha Hartland,Apartment,Unfurnished,Ready,2024-02-19,25.177246,55.307915,1–2M
1850000.0,2.0,2.0,1.0,1850000.0,Sobha Hartland,Apartment,Unfurnished,Ready,2024-01-31,25.177246,55.307915,1–2M
1300000.0,1.0,2.0,286.0,4545.454545454545,Sobha Hartland,Apartment,Unfurnished,Ready,2024-01-26,25.177246,55.307915,1–2M
1475143.0,1.0,1.0,1.0,1475143.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-03-12,25.177246,55.307915,1–2M
1550000.0,1.0,2.0,276.0,5615.942028985507,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-01-24,25.177246,55.307915,1–2M
1750000.0,2.0,2.0,858.0,2039.6270396270397,Sobha Hartland,Apartment,Unfurnished,Ready,2023-11-02,25.177246,55.307915,1–2M
1950000.0,2.0,2.0,1.0,1950000.0,Sobha Hartland,Apartment,Unfurnished,Ready,2024-04-01,25.177246,55.307915,1–2M
1359000.0,1.0,2.0,409.0,3322.7383863080686,Sobha Hartland,Apartment,Furnished,Ready,2024-01-27,25.177246,55.307915,1–2M
2500000.0,2.0,3.0,192.0,13020.833333333334,Sobha Hartland,Apartment,Unfurnished,Ready,2024-01-15,25.177246,55.307915,2–3M
1600000.0,2.0,2.0,595.0,2689.075630252101,Sobha Hartland,Apartment,Unfurnished,Ready,2024-01-20,25.177246,55.307915,1–2M
1799999.0,1.0,2.0,897.0,2006.6878483835005,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-04-05,25.177246,55.307915,1–2M
2744000.0,2.0,3.0,2.0,1372000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-02-09,25.177246,55.307915,2–3M
1400000.0,1.0,1.0,595.0,2352.9411764705883,Sobha Hartland,Apartment,Furnished,Ready,2024-02-26,25.177246,55.307915,1–2M
930000.0,0.0,1.0,276.0,3369.5652173913045,Sobha Hartland,Apartment,Furnished,Off-Plan,2024-01-30,25.177246,55.307915,<1M
1700000.0,1.0,2.0,897.0,1895.20624303233,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-01-20,25.177246,55.307915,1–2M
1450000.0,1.0,2.0,828.0,1751.207729468599,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2023-11-02,25.177246,55.307915,1–2M
1645000.0,1.0,2.0,884.0,1860.8597285067874,Sobha Hartland,Apartment,Unfurnished,Ready,2024-02-05,25.177246,55.307915,1–2M
1900000.0,1.0,2.0,828.0,2294.685990338164,Sobha Hartland,Apartment,Furnished,Off-Plan,2024-04-03,25.177246,55.307915,1–2M
1749000.0,2.0,2.0,595.0,2939.4957983193276,Sobha Hartland,Apartment,Unfurnished,Ready,2024-04-13,25.177246,55.307915,1–2M
850000.0,0.0,1.0,409.0,2078.239608801956,Sobha Hartland,Apartment,Unfurnished,Ready,2024-01-24,25.177246,55.307915,<1M
1173000.0,1.0,1.0,828.0,1416.6666666666667,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-03-18,25.177246,55.307915,1–2M
2750000.0,2.0,2.0,858.0,3205.128205128205,Sobha Hartland,Apartment,Unfurnished,Ready,2024-01-11,25.177246,55.307915,2–3M
1350000.0,2.0,1.0,595.0,2268.90756302521,Sobha Hartland,Apartment,Unfurnished,Ready,2024-03-12,25.177246,55.307915,1–2M
1350000.0,1.0,1.0,858.0,1573.4265734265734,Sobha Hartland,Apartment,Unfurnished,Ready,2024-02-23,25.177246,55.307915,1–2M
1300000.0,1.0,1.0,858.0,1515.1515151515152,Sobha Hartland,Apartment,Unfurnished,Ready,2023-11-28,25.177246,55.307915,1–2M
2200000.0,1.0,2.0,281.0,7829.1814946619215,Sobha Hartland,Apartment,Furnished,Ready,2024-04-16,25.177246,55.307915,2–3M
1920000.0,1.0,2.0,276.0,6956.521739130435,Sobha Hartland,Apartment,Unfurnished,Ready,2024-03-22,25.177246,55.307915,1–2M
1800000.0,1.0,2.0,884.0,2036.1990950226245,Sobha Hartland,Apartment,Furnished,Ready,2024-01-30,25.177246,55.307915,1–2M
5900000.0,4.0,5.0,858.0,6876.456876456877,Sobha Hartland,Apartment,Unfurnished,Ready,2024-01-25,25.177246,55.307915,5–10M
2000000.0,1.0,2.0,2.0,1000000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-03-15,25.177246,55.307915,1–2M
2473000.0,2.0,3.0,1.0,2473000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-04-22,25.177246,55.307915,2–3M
3645000.0,3.0,5.0,897.0,4063.545150501672,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-03-25,25.177246,55.307915,3–5M
1500000.0,1.0,2.0,897.0,1672.2408026755852,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2023-12-25,25.177246,55.307915,1–2M
2600000.0,2.0,3.0,409.0,6356.968215158924,Sobha Hartland,Apartment,Unfurnished,Ready,2024-03-01,25.177246,55.307915,2–3M
2070957.0,1.0,2.0,884.0,2342.7115384615386,Sobha Hartland,Apartment,Unfurnished,Ready,2024-03-05,25.177246,55.307915,2–3M
1150000.0,1.0,1.0,595.0,1932.7731092436975,Sobha Hartland,Apartment,Unfurnished,Ready,2024-03-26,25.177246,55.307915,1–2M
1630000.0,1.0,2.0,897.0,1817.1683389074694,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2023-10-18,25.177246,55.307915,1–2M
1361563.0,1.0,1.0,1.0,1361563.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-04-19,25.177246,55.307915,1–2M
1600000.0,2.0,2.0,595.0,2689.075630252101,Sobha Hartland,Apartment,Unfurnished,Ready,2023-12-29,25.177246,55.307915,1–2M
1900000.0,2.0,2.0,1.0,1900000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-03-11,25.177246,55.307915,1–2M
2600000.0,2.0,3.0,858.0,3030.3030303030305,Sobha Hartland,Apartment,Unfurnished,Ready,2024-04-02,25.177246,55.307915,2–3M
2100000.0,2.0,3.0,1.0,2100000.0,Sobha Hartland,Apartment,Unfurnished,Ready,2024-02-10,25.177246,55.307915,2–3M
850000.0,0.0,1.0,409.0,2078.239608801956,Sobha Hartland,Apartment,Unfurnished,Ready,2024-01-25,25.177246,55.307915,<1M
3583484.0,3.0,3.0,2.0,1791742.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-02-09,25.177246,55.307915,3–5M
2483000.0,2.0,2.0,2.0,1241500.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-02-21,25.177246,55.307915,2–3M
1800000.0,1.0,2.0,1.0,1800000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-03-07,25.177246,55.307915,1–2M
1300000.0,1.0,2.0,266.0,4887.2180451127815,Sobha Hartland,Apartment,Furnished,Ready,2024-02-21,25.177246,55.307915,1–2M
1430000.0,1.0,2.0,273.0,5238.0952380952385,Sobha Hartland,Apartment,Unfurnished,Ready,2023-12-12,25.177246,55.307915,1–2M
1350000.0,1.0,1.0,858.0,1573.4265734265734,Sobha Hartland,Apartment,Unfurnished,Ready,2023-11-02,25.177246,55.307915,1–2M
1800000.0,1.0,2.0,897.0,2006.6889632107022,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-01-18,25.177246,55.307915,1–2M
2700000.0,2.0,2.0,828.0,3260.8695652173915,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-02-13,25.177246,55.307915,2–3M
1500000.0,1.0,2.0,273.0,5494.505494505494,Sobha Hartland,Apartment,Unfurnished,Ready,2024-03-04,25.177246,55.307915,1–2M
1285000.0,1.0,1.0,1.0,1285000.0,Sobha Hartland,Apartment,Unfurnished,Ready,2023-11-28,25.177246,55.307915,1–2M
2700000.0,2.0,2.0,2.0,1350000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-04-19,25.177246,55.307915,2–3M
1300000.0,1.0,1.0,828.0,1570.048309178744,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-04-24,25.177246,55.307915,1–2M
2500000.0,2.0,2.0,2.0,1250000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-04-19,25.177246,55.307915,2–3M
1350000.0,1.0,1.0,858.0,1573.4265734265734,Sobha Hartland,Apartment,Unfurnished,Ready,2024-04-05,25.177246,55.307915,1–2M
1450000.0,1.0,1.0,858.0,1689.97668997669,Sobha Hartland,Apartment,Furnished,Ready,2024-02-17,25.177246,55.307915,1–2M
1000000.0,1.0,2.0,595.0,1680.672268907563,Sobha Hartland,Apartment,Unfurnished,Ready,2024-02-05,25.177246,55.307915,<1M
2800020.0,2.0,2.0,858.0,3263.426573426573,Sobha Hartland,Apartment,Furnished,Ready,2024-02-22,25.177246,55.307915,2–3M
1300000.0,1.0,2.0,188.0,6914.893617021276,Sobha Hartland,Apartment,Unfurnished,Ready,2023-12-23,25.177246,55.307915,1–2M
1350000.0,1.0,2.0,670.0,2014.9253731343283,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-02-13,25.177246,55.307915,1–2M
2617000.0,2.0,2.0,1.0,2617000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-04-15,25.177246,55.307915,2–3M
1628245.0,1.0,1.0,2.0,814122.5,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-02-13,25.177246,55.307915,1–2M
1350000.0,1.0,1.0,858.0,1573.4265734265734,Sobha Hartland,Apartment,Unfurnished,Ready,2024-03-25,25.177246,55.307915,1–2M
2927000.0,2.0,2.0,2.0,1463500.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-02-21,25.177246,55.307915,2–3M
1150000.0,1.0,1.0,595.0,1932.7731092436975,Sobha Hartland,Apartment,Furnished,Ready,2024-03-26,25.177246,55.307915,1–2M
3200000.0,3.0,4.0,2.0,1600000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-02-02,25.177246,55.307915,3–5M
2807000.0,2.0,2.0,2.0,1403500.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-02-21,25.177246,55.307915,2–3M
1600000.0,1.0,1.0,1.0,1600000.0,Sobha Hartland,Apartment,Furnished,Off-Plan,2024-03-05,25.177246,55.307915,1–2M
1450000.0,1.0,2.0,286.0,5069.93006993007,Sobha Hartland,Apartment,Unfurnished,Ready,2023-12-01,25.177246,55.307915,1–2M
1270000.0,1.0,2.0,595.0,2134.453781512605,Sobha Hartland,Apartment,Furnished,Ready,2024-04-17,25.177246,55.307915,1–2M
1275000.0,1.0,1.0,595.0,2142.8571428571427,Sobha Hartland,Apartment,Unfurnished,Ready,2024-01-25,25.177246,55.307915,1–2M
1550000.0,1.0,2.0,897.0,1727.9821627647714,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-03-15,25.177246,55.307915,1–2M
2390000.0,2.0,3.0,897.0,2664.4370122630994,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-04-02,25.177246,55.307915,2–3M
1450000.0,1.0,2.0,670.0,2164.179104477612,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-03-21,25.177246,55.307915,1–2M
3213055.0,2.0,2.0,2.0,1606527.5,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-02-13,25.177246,55.307915,3–5M
2400000.0,2.0,2.0,2.0,1200000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-03-22,25.177246,55.307915,2–3M
1650000.0,1.0,2.0,273.0,6043.956043956044,Sobha Hartland,Apartment,Furnished,Ready,2024-04-15,25.177246,55.307915,1–2M
2290000.0,2.0,2.0,1.0,2290000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-01-31,25.177246,55.307915,2–3M
1330000.0,1.0,2.0,828.0,1606.280193236715,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-03-29,25.177246,55.307915,1–2M
1350000.0,1.0,1.0,1.0,1350000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-04-02,25.177246,55.307915,1–2M
1450000.0,1.0,2.0,266.0,5451.127819548872,Sobha Hartland,Apartment,Unfurnished,Ready,2024-03-13,25.177246,55.307915,1–2M
1400000.0,1.0,2.0,1.0,1400000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-01-25,25.177246,55.307915,1–2M
1730000.0,1.0,2.0,884.0,1957.0135746606336,Sobha Hartland,Apartment,Unfurnished,Ready,2023-11-21,25.177246,55.307915,1–2M
1550000.0,2.0,2.0,1.0,1550000.0,Sobha Hartland,Apartment,Unfurnished,Ready,2024-04-08,25.177246,55.307915,1–2M
1350000.0,1.0,1.0,858.0,1573.4265734265734,Sobha Hartland,Apartment,Furnished,Ready,2024-02-23,25.177246,55.307915,1–2M
2970000.0,2.0,3.0,2.0,1485000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2023-09-28,25.177246,55.307915,2–3M
3000000.0,2.0,3.0,858.0,3496.5034965034965,Sobha Hartland,Apartment,Unfurnished,Ready,2024-04-19,25.177246,55.307915,2–3M
1621800.0,1.0,2.0,2.0,810900.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-04-05,25.177246,55.307915,1–2M
2640000.0,2.0,3.0,2.0,1320000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-01-20,25.177246,55.307915,2–3M
2600000.0,2.0,3.0,276.0,9420.289855072464,Sobha Hartland,Apartment,Furnished,Off-Plan,2024-04-18,25.177246,55.307915,2–3M
1249999.0,1.0,1.0,595.0,2100.8386554621848,Sobha Hartland,Apartment,Unfurnished,Ready,2023-12-25,25.177246,55.307915,1–2M
1500000.0,1.0,2.0,273.0,5494.505494505494,Sobha Hartland,Apartment,Unfurnished,Ready,2023-11-20,25.177246,55.307915,1–2M
2426250.0,2.0,3.0,897.0,2704.849498327759,Sobha Hartland,Apartment,Furnished,Off-Plan,2024-03-06,25.177246,55.307915,2–3M
3900000.0,3.0,4.0,2.0,1950000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-03-27,25.177246,55.307915,3–5M
1690000.0,1.0,2.0,276.0,6123.188405797101,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2023-11-22,25.177246,55.307915,1–2M
1800000.0,2.0,2.0,595.0,3025.2100840336134,Sobha Hartland,Apartment,Unfurnished,Ready,2024-03-22,25.177246,55.307915,1–2M
6500000.0,4.0,5.0,884.0,7352.941176470588,Sobha Hartland,Apartment,Unfurnished,Ready,2024-03-07,25.177246,55.307915,5–10M
1486233.0,1.0,1.0,1.0,1486233.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-03-15,25.177246,55.307915,1–2M
2200000.0,2.0,2.0,670.0,3283.582089552239,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-02-13,25.177246,55.307915,2–3M
1280000.0,1.0,1.0,1.0,1280000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-03-14,25.177246,55.307915,1–2M
2500000.0,2.0,2.0,276.0,9057.971014492754,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-04-19,25.177246,55.307915,2–3M
1100000.0,1.0,1.0,595.0,1848.7394957983192,Sobha Hartland,Apartment,Unfurnished,Ready,2024-04-04,25.177246,55.307915,1–2M
1170000.0,1.0,1.0,595.0,1966.3865546218487,Sobha Hartland,Apartment,Unfurnished,Ready,2024-03-19,25.177246,55.307915,1–2M
2280000.0,1.0,1.0,777.0,2934.3629343629345,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-04-05,25.177246,55.307915,2–3M
2000000.0,2.0,2.0,1.0,2000000.0,Sobha Hartland,Apartment,Unfurnished,Ready,2024-04-07,25.177246,55.307915,1–2M
1675000.0,2.0,2.0,595.0,2815.126050420168,Sobha Hartland,Apartment,Unfurnished,Ready,2024-04-20,25.177246,55.307915,1–2M
1300000.0,1.0,1.0,858.0,1515.1515151515152,Sobha Hartland,Apartment,Unfurnished,Ready,2024-04-01,25.177246,55.307915,1–2M
2399999.0,2.0,3.0,273.0,8791.205128205129,Sobha Hartland,Apartment,Unfurnished,Ready,2024-03-21,25.177246,55.307915,2–3M
1400000.0,1.0,2.0,409.0,3422.9828850855747,Sobha Hartland,Apartment,Unfurnished,Ready,2024-03-29,25.177246,55.307915,1–2M
3200000.0,3.0,3.0,2.0,1600000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-04-19,25.177246,55.307915,3–5M
1350000.0,1.0,2.0,828.0,1630.4347826086957,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-04-17,25.177246,55.307915,1–2M
1600000.0,1.0,1.0,273.0,5860.805860805861,Sobha Hartland,Apartment,Unfurnished,Ready,2023-09-08,25.177246,55.307915,1–2M
1200000.0,1.0,1.0,595.0,2016.8067226890757,Sobha Hartland,Apartment,Unfurnished,Ready,2024-01-25,25.177246,55.307915,1–2M
1850000.0,1.0,2.0,273.0,6776.556776556777,Sobha Hartland,Apartment,Furnished,Ready,2024-03-13,25.177246,55.307915,1–2M
1260000.0,1.0,1.0,595.0,2117.6470588235293,Sobha Hartland,Apartment,Furnished,Ready,2024-03-21,25.177246,55.307915,1–2M
8000000.0,4.0,5.0,884.0,9049.773755656108,Sobha Hartland,Apartment,Unfurnished,Ready,2024-01-18,25.177246,55.307915,5–10M
1930000.0,1.0,2.0,276.0,6992.753623188406,Sobha Hartland,Apartment,Unfurnished,Ready,2024-03-22,25.177246,55.307915,1–2M
2400000.0,2.0,2.0,828.0,2898.550724637681,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-02-07,25.177246,55.307915,2–3M
2025445.0,1.0,2.0,2.0,1012722.5,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2023-12-14,25.177246,55.307915,2–3M
1430000.0,1.0,1.0,1.0,1430000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-04-03,25.177246,55.307915,1–2M
3350000.0,3.0,4.0,192.0,17447.916666666668,Sobha Hartland,Apartment,Unfurnished,Ready,2024-02-16,25.177246,55.307915,3–5M
2250000.0,2.0,3.0,282.0,7978.723404255319,Sobha Hartland,Apartment,Unfurnished,Ready,2024-02-07,25.177246,55.307915,2–3M
1400000.0,1.0,1.0,858.0,1631.7016317016316,Sobha Hartland,Apartment,Furnished,Ready,2023-11-21,25.177246,55.307915,1–2M
2200000.0,2.0,2.0,670.0,3283.582089552239,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-04-19,25.177246,55.307915,2–3M
2150000.0,2.0,2.0,1.0,2150000.0,Sobha Hartland,Apartment,Furnished,Ready,2024-03-18,25.177246,55.307915,2–3M
2300000.0,1.0,2.0,858.0,2680.652680652681,Sobha Hartland,Apartment,Furnished,Ready,2024-01-26,25.177246,55.307915,2–3M
1100000.0,1.0,1.0,595.0,1848.7394957983192,Sobha Hartland,Apartment,Furnished,Ready,2024-03-08,25.177246,55.307915,1–2M
1100000.0,1.0,1.0,595.0,1848.7394957983192,Sobha Hartland,Apartment,Unfurnished,Ready,2024-01-02,25.177246,55.307915,1–2M
2926000.0,2.0,2.0,2.0,1463000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-02-21,25.177246,55.307915,2–3M
3750000.0,3.0,3.0,118.0,31779.661016949154,Sobha Hartland,Apartment,Furnished,Ready,2024-01-15,25.177246,55.307915,3–5M
2400000.0,2.0,3.0,897.0,2675.5852842809363,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-03-29,25.177246,55.307915,2–3M
1300000.0,1.0,1.0,1.0,1300000.0,Sobha Hartland,Apartment,Furnished,Ready,2024-02-28,25.177246,55.307915,1–2M
2450000.0,2.0,3.0,192.0,12760.416666666666,Sobha Hartland,Apartment,Unfurnished,Ready,2024-03-27,25.177246,55.307915,2–3M
2883700.0,2.0,2.0,2.0,1441850.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-02-13,25.177246,55.307915,2–3M
1400000.0,1.0,1.0,858.0,1631.7016317016316,Sobha Hartland,Apartment,Unfurnished,Ready,2024-02-26,25.177246,55.307915,1–2M
2450000.0,2.0,3.0,273.0,8974.358974358975,Sobha Hartland,Apartment,Unfurnished,Ready,2024-02-22,25.177246,55.307915,2–3M
2900000.0,2.0,3.0,286.0,10139.86013986014,Sobha Hartland,Apartment,Unfurnished,Ready,2024-01-09,25.177246,55.307915,2–3M
1500000.0,1.0,1.0,1.0,1500000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-02-05,25.177246,55.307915,1–2M
1950000.0,1.0,2.0,276.0,7065.217391304348,Sobha Hartland,Apartment,Unfurnished,Ready,2024-02-28,25.177246,55.307915,1–2M
1966718.0,2.0,2.0,188.0,10461.265957446809,Sobha Hartland,Apartment,Unfurnished,Ready,2023-11-10,25.177246,55.307915,1–2M
3300000.0,3.0,5.0,897.0,3678.9297658862874,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-03-06,25.177246,55.307915,3–5M
1750000.0,2.0,3.0,858.0,2039.6270396270397,Sobha Hartland,Apartment,Unfurnished,Ready,2024-03-15,25.177246,55.307915,1–2M
1626345.0,1.0,1.0,2.0,813172.5,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-02-09,25.177246,55.307915,1–2M
1950000.0,1.0,2.0,884.0,2205.8823529411766,Sobha Hartland,Apartment,Furnished,Ready,2024-03-01,25.177246,55.307915,1–2M
7500000.0,4.0,4.0,884.0,8484.162895927602,Sobha Hartland,Apartment,Unfurnished,Ready,2024-01-16,25.177246,55.307915,5–10M
2690000.0,2.0,3.0,2.0,1345000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2023-11-10,25.177246,55.307915,2–3M
1599787.0,1.0,1.0,2.0,799893.5,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2023-12-12,25.177246,55.307915,1–2M
1880000.0,1.0,2.0,884.0,2126.6968325791854,Sobha Hartland,Apartment,Furnished,Ready,2024-03-04,25.177246,55.307915,1–2M
2592253.0,2.0,2.0,858.0,3021.273892773893,Sobha Hartland,Apartment,Furnished,Ready,2024-03-11,25.177246,55.307915,2–3M
2600000.0,2.0,3.0,1.0,2600000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-03-07,25.177246,55.307915,2–3M
2460000.0,2.0,3.0,897.0,2742.47491638796,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2023-12-06,25.177246,55.307915,2–3M
1480000.0,1.0,2.0,1.0,1480000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-04-19,25.177246,55.307915,1–2M
1400000.0,1.0,1.0,828.0,1690.8212560386473,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-03-22,25.177246,55.307915,1–2M
1600000.0,1.0,1.0,1.0,1600000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-03-15,25.177246,55.307915,1–2M
2390000.0,2.0,3.0,192.0,12447.916666666666,Sobha Hartland,Apartment,Unfurnished,Ready,2024-03-21,25.177246,55.307915,2–3M
1749900.0,1.0,2.0,1.0,1749900.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-01-29,25.177246,55.307915,1–2M
3300000.0,3.0,4.0,266.0,12406.015037593985,Sobha Hartland,Apartment,Unfurnished,Ready,2023-11-08,25.177246,55.307915,3–5M
2310000.0,2.0,2.0,1.0,2310000.0,Sobha Hartland,Apartment,Furnished,Off-Plan,2024-02-21,25.177246,55.307915,2–3M
1700000.0,2.0,2.0,595.0,2857.1428571428573,Sobha Hartland,Apartment,Unfurnished,Ready,2023-10-25,25.177246,55.307915,1–2M
2500000.0,2.0,3.0,276.0,9057.971014492754,Sobha Hartland,Apartment,Furnished,Ready,2024-03-27,25.177246,55.307915,2–3M
1650000.0,1.0,1.0,1.0,1650000.0,Sobha Hartland,Apartment,Unfurnished,Off-Plan,2024-01-02,25.177246,55.307915,1–2M
1850000.0,1.0,2.0,884.0,2092.760180995475,Sobha Hartland,Apartment,Unfurnished,Ready,2024-03-04,25.177246,55.307915,1–2M
